pension_fund_name,pension_fund_state,fund_name,general_partner,asset_class,sub_strategy,vintage_year,commitment_mm,capital_called_mm,capital_distributed_mm,remaining_value_mm,net_irr,net_multiple,dpi,as_of_date,source_url,source_document,extraction_method,extraction_confidence
NY Common,NY,TA XII,TA,Private Equity,,2016,200.0,214.92331199999998,471.413009,191.70652099999998,,3.0854,2.1934,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,TA XIII-A,TA,Private Equity,,2019,280.0,297.7401,150.0401,358.36089,,1.7075,0.5039,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,TA XIII-A,TA,Private Equity,,2019,280.0,302.43625399999996,214.236254,347.26584499999996,,1.8566,0.7084,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,TA XIV-A,TA,Private Equity,,2021,410.0,342.34999999999997,12.299999999999999,323.956039,,0.9822,0.0359,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,TA XIV-A,TA,Private Equity,,2021,410.0,400.775,14.35,439.603819,,1.1327,0.0358,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,TA XV,TA,Private Equity,,2023,450.0,0.0,0.0,0.0,,,,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,TA XV,TA,Private Equity,,2023,450.0,54.0,0.0,47.971357,,0.8884,0.0,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,TB Empire Opportunities,TB Empire,Private Equity,Opportunistic,2023,50.0,0.0,0.0,0.0,,,,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,TB Empire Opportunities,TB Empire,Private Equity,Opportunistic,2023,50.0,33.597701,0.0,33.431519,,0.9951,0.0,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,TPG Asia V,TPG,Private Equity,Buyout,2007,45.0,44.31471,61.558443999999994,1.8343239999999998,,1.4305,1.3891,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,TPG Asia V,TPG,Private Equity,Buyout,2007,45.0,44.31471,61.597792,1.6829479999999999,,1.428,1.39,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,TPG Growth II,TPG,Private Equity,Growth Equity,2011,200.0,225.279842,390.457007,104.66412899999999,,2.1978,1.7332,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,TPG Growth II,TPG,Private Equity,Growth Equity,2011,200.0,225.279842,410.52006,84.201354,,2.196,1.8223,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,TPG Growth III (A),TPG,Private Equity,Growth Equity,2015,300.0,358.207407,402.77038,195.95736599999998,,1.6715,1.1244,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,TPG Growth III (A),TPG,Private Equity,Growth Equity,2015,300.0,360.75867999999997,415.223872,178.62212399999999,,1.6461,1.151,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,TPG Growth IV,TPG,Private Equity,Growth Equity,2017,350.0,380.227923,185.417047,403.469471,,1.5488,0.4876,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,TPG Growth IV,TPG,Private Equity,Growth Equity,2017,350.0,390.753541,279.497776,377.05237999999997,,1.6802,0.7153,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,TPG Partners IV,TPG,Private Equity,Buyout,2003,75.0,83.63394,159.840892,0.100787,,1.9124,1.9112,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,TPG Partners IV,TPG,Private Equity,Buyout,2003,75.0,83.63394,159.840892,0.114176,,1.9126,1.9112,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,TPG Partners V,TPG,Private Equity,Buyout,2006,275.0,299.54112,403.331889,0.27719099999999997,,1.3474,1.3465,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,"TPG Partners V, LP*",TPG,Private Equity,Buyout,2006,275.0,299.54047399999996,403.638511,0.0,,1.3475,1.3475,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,TPG Partners VI,TPG,Private Equity,Buyout,2008,270.0,307.95975,448.317678,3.540272,,1.4673,1.4558,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,TPG Partners VI,TPG,Private Equity,Buyout,2008,270.0,307.95975,448.497261,2.9321159999999997,,1.4659,1.4564,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,TPG Partners VII,TPG,Private Equity,Buyout,2015,250.0,274.67703,415.360301,100.201185,,1.877,1.5122,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,TPG Partners VII,TPG,Private Equity,Buyout,2015,250.0,277.150553,467.28466,70.702163,,1.9411,1.686,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,The Eighth Cinven Fund,Cinven,Private Equity,Buyout,2022,280.616925,0.0,0.0,0.0,,,,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,The Eighth Cinven Fund,Cinven,Private Equity,Buyout,2022,281.30917,17.070919,0.0,15.363893,,0.9,0.0,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,The Rise Fund,The Rise,Private Equity,,2017,150.0,162.239183,82.474049,160.712413,,1.4989,0.5083,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,The Rise Fund,The Rise,Private Equity,,2017,150.0,166.537803,101.57683899999999,140.998687,,1.4566,0.6099,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,The Veritas Capital Fund IX,Veritas Capital,Private Equity,Buyout,2025,300.0,0.0,0.0,0.0,,,,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Third Cinven Fund U.S. (No. 3),Cinven,Private Equity,Buyout,2001,91.740149,108.245595,218.823829,0.543464,,2.0266,2.0215,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Third Cinven Fund U.S. (No. 3),Cinven,Private Equity,Buyout,2001,91.966459,108.245595,218.823829,0.543406,,2.0266,2.0215,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Thoma Bravo Discover IV,Thoma Bravo,Private Equity,Buyout,2022,100.0,57.180161,0.0,66.14929699999999,,1.1569,0.0,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Thoma Bravo Discover IV,Thoma Bravo,Private Equity,Buyout,2022,100.0,77.533546,9.682822,91.64272199999999,,1.3069,0.1249,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Thoma Bravo Fund XII,Thoma Bravo,Private Equity,Buyout,2016,400.0,438.49681899999996,456.337163,501.64730799999995,,2.1847,1.0407,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Thoma Bravo Fund XII,Thoma Bravo,Private Equity,Buyout,2016,400.0,438.497385,540.5051649999999,420.13994499999995,,2.1908,1.2326,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Thoma Bravo Fund XIV,Thoma Bravo,Private Equity,Buyout,2020,400.0,404.977056,52.093548,425.795323,,1.18,0.1286,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Thoma Bravo Fund XIV,Thoma Bravo,Private Equity,Buyout,2020,400.0,433.07187899999997,99.31971399999999,443.021211,,1.2523,0.2293,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Thoma Bravo Fund XV,Thoma Bravo,Private Equity,Buyout,2022,400.0,285.44922299999996,0.26368199999999997,333.675096,,1.1699,0.0009,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Thoma Bravo Fund XV,Thoma Bravo,Private Equity,Buyout,2022,400.0,320.037989,0.26368199999999997,435.439734,,1.3614,0.0008,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Thoma Bravo Growth Fund,Thoma Bravo,Private Equity,Growth Equity,2022,100.0,79.255217,0.058349,67.57098599999999,,0.8533,0.0007,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Thoma Bravo Growth Fund,Thoma Bravo,Private Equity,Growth Equity,2022,100.0,80.051017,0.058349,63.076038,,0.7887,0.0007,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Thoma Bravo XIII,Thoma Bravo,Private Equity,Buyout,2018,400.0,487.991409,336.88596,582.469017,,1.884,0.6904,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Thoma Bravo XIII,Thoma Bravo,Private Equity,Buyout,2018,400.0,491.63724399999995,467.79670799999997,492.30798599999997,,1.9529,0.9515,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Towerbrook Investors V,TowerBrook,Private Equity,Buyout,2018,200.0,202.488934,23.523863,241.10497199999998,,1.3069,0.1162,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Towerbrook Investors V,TowerBrook,Private Equity,Buyout,2018,200.0,220.44175199999998,45.510669,285.662967,,1.5023,0.2065,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Towerbrook Investors VI (Onshore),TowerBrook,Private Equity,Buyout,2023,150.0,10.853268,0.0,10.853268,,1.0,0.0,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Towerbrook Investors VI (Onshore),TowerBrook,Private Equity,Buyout,2023,150.0,86.503339,1.3590529999999998,40.322752,,0.4819,0.0157,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Tribeca Access Fund,Tribeca Access,Private Equity,,2018,15.0,15.112214999999999,38.032796999999995,14.156207,,3.4534,2.5167,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Tribeca Access Fund,Tribeca Access,Private Equity,,2018,15.0,15.112214999999999,38.032796999999995,13.643595999999999,,3.4195,2.5167,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Tribeca Access Fund II,Tribeca Access,Private Equity,,2023,15.0,2.4,0.0,2.22652,,0.9277,0.0,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Tribeca Access Fund II,Tribeca Access,Private Equity,,2023,15.0,6.333215999999999,0.054137,6.218286,,0.9904,0.0085,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Tribeca Prime Fund New York,Tribeca Prime Fund New York,Private Equity,,2006,25.0,24.928319,3.00575,7.132142999999999,,0.4067,0.1206,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Tribeca Prime Fund New York,Tribeca Prime Fund New York,Private Equity,,2006,25.0,24.928319,3.00575,7.0962,,0.4052,0.1206,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Tribeca Venture Fund I (NY),Tribeca Venture,Private Equity,Venture Capital,2013,10.0,10.772288,13.962425999999999,10.513473,,2.2721,1.2961,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Tribeca Venture Fund I (NY),Tribeca Venture,Private Equity,Venture Capital,2013,10.0,10.772288,13.962425999999999,9.810378,,2.2068,1.2961,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Tribeca Venture Fund II (NY),Tribeca Venture,Private Equity,Venture Capital,2015,25.0,22.162499999999998,27.794566,36.677068999999996,,2.909,1.2541,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Tribeca Venture Fund II (NY),Tribeca Venture,Private Equity,Venture Capital,2015,25.0,23.275,45.454885999999995,15.730454,,2.6288,1.9529,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Trillium Lakefront Partners III NY,Trillium Lakefront Partners NY,Private Equity,,2004,25.0,27.364532999999998,22.154215999999998,0.0,,0.8096,0.8096,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Vertu Partners Fund I,Vertu Partners,Private Equity,,2022,75.662643,31.077928,0.232848,27.607142999999997,,0.8958,0.0075,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Vertu Partners Fund I,Vertu Partners,Private Equity,,2022,71.380802,47.00736,0.232848,47.600680999999994,,1.0176,0.005,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Vista Co-Invest Fund 2018-2,Vista Co-Invest Fund 2018-2,Private Equity,Co-Investment,2019,500.0,560.336761,1.1749699999999998,548.949042,,0.9818,0.0021,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Vista Co-Invest Fund 2018-2,Vista Co-Invest Fund 2018-2,Private Equity,Co-Investment,2019,500.0,623.1631219999999,11.47884,658.483266,,1.0751,0.0184,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Vista Credit Opportunities Fund II,Vista Credit,Private Credit,Credit,2016,200.0,664.118129,688.0070529999999,70.908256,,1.1427,1.036,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Vista Credit Opportunities Fund II,Vista Credit,Private Credit,Credit,2016,200.0,666.474189,750.363965,0.402107,,1.1265,1.1259,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Vista Credit Partners III,Vista,Private Credit,Credit,2020,500.0,449.699274,102.90399599999999,425.172914,,1.1743,0.2288,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Vista Credit Partners III,Vista,Private Credit,Credit,2020,500.0,500.685114,158.395759,473.94314399999996,,1.2629,0.3164,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Vista Equity Partners Fund III,Vista Equity,Private Equity,Buyout,2007,100.0,134.775275,290.55794299999997,4.671698,,2.1905,2.1559,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Vista Equity Partners Fund III,Vista Equity,Private Equity,Buyout,2007,100.0,134.827169,290.57899699999996,5.202297,,2.1938,2.1552,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Vista Equity Partners Fund IV,Vista Equity,Private Equity,Buyout,2011,300.0,330.465198,429.64349,217.858782,,1.9594,1.3001,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Vista Equity Partners Fund IV,Vista Equity,Private Equity,Buyout,2011,300.0,331.82465199999996,429.64349,218.33830799999998,,1.9528,1.2948,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Vista Equity Partners Fund V,Vista Equity,Private Equity,Buyout,2014,400.0,504.63491899999997,606.352852,578.732369,,2.3484,1.2016,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Vista Equity Partners Fund V,Vista Equity,Private Equity,Buyout,2014,400.0,508.034053,743.7572759999999,349.1443,,2.1512,1.464,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Vista Equity Partners Fund VI,Vista Equity,Private Equity,Buyout,2016,500.0,619.546109,738.271766,555.893615,,2.0889,1.1916,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Vista Equity Partners Fund VI,Vista Equity,Private Equity,Buyout,2016,500.0,622.884248,791.042147,488.454728,,2.0541,1.27,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Vista Equity Partners Fund VII,Vista Equity,Private Equity,Buyout,2018,750.0,698.710322,72.907113,782.896616,,1.2248,0.1043,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Vista Equity Partners Fund VII,Vista Equity,Private Equity,Buyout,2018,750.0,715.0699089999999,74.48648,801.3925389999999,,1.2249,0.1042,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Vista Equity Partners Fund VIII,Vista Equity,Private Equity,Buyout,2022,400.0,117.43897899999999,0.6239089999999999,134.525958,,1.1508,0.0053,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Vista Equity Partners Fund VIII,Vista Equity,Private Equity,Buyout,2022,400.0,178.573953,1.8141589999999999,209.680861,,1.1844,0.0102,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Vista Equity Partners Perennial,Vista Equity,Private Equity,Buyout,2018,500.0,398.659067,2.7084349999999997,529.44443,,1.3349,0.0068,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Vista Equity Partners Perennial,Vista Equity,Private Equity,Buyout,2018,500.0,398.89034499999997,35.98216,588.783941,,1.5663,0.0902,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Vista Foundation Fund I,Vista Foundation,Private Equity,,2010,50.0,54.896533,163.773972,4.159025,,3.0591,2.9833,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Vista Foundation Fund I,Vista Foundation,Private Equity,,2010,50.0,54.938457,163.773972,4.621784,,3.0652,2.981,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Vista Foundation Fund II,Vista Foundation,Private Equity,,2013,75.0,81.010719,129.302715,31.455927,,1.9844,1.5961,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Vista Foundation Fund II,Vista Foundation,Private Equity,,2013,75.0,85.829171,129.302715,30.468839,,1.8615,1.5065,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Vista Foundation Fund III,Vista Foundation,Private Equity,,2016,400.0,454.03633099999996,493.893244,400.854972,,1.9707,1.0878,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Vista Foundation Fund III,Vista Foundation,Private Equity,,2016,400.0,468.568474,556.890709,342.874596,,1.9202,1.1885,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Vista Foundation Fund IV,Vista Foundation,Private Equity,,2020,200.0,156.186788,0.047337,158.20238,,1.0132,0.0003,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Vista Foundation Fund IV,Vista Foundation,Private Equity,,2020,200.0,176.34858699999998,0.047337,187.34053,,1.0626,0.0003,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
NY Common,NY,Vista Opportunistic Credit Fund I,Vista Opportunistic,Private Credit,Credit,2017,200.0,268.306016,126.33255199999999,218.08315399999998,,1.2837,0.4709,2024-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2024.pdf,NY Common Retirement Fund Asset Listing 2024,deterministic_pdf,0.95
NY Common,NY,Vista Opportunistic Credit Fund I,Vista Opportunistic,Private Credit,Credit,2017,200.0,270.550594,131.456235,240.720213,,1.3756,0.4859,2025-03-31,https://www.osc.ny.gov/files/retirement/resources/pdf/asset-listing-2025.pdf,NY Common Retirement Fund Asset Listing 2025,deterministic_pdf,0.95
